LCLid,stdorToU,Acorn_grouped,cluster,avg_daily_mean,avg_daily_max,avg_daily_std,avg_daily_sum,avg_cv,avg_peak_ratio,avg_load_factor,variability
MAC003984,ToU,Affluent,0,0.09795073012070828,0.30346523178807955,0.06217025509794503,4.69416225165563,0.6224865516930757,3.058990515790632,0.3534104288568617,0.02484469654251708
MAC001607,Std,Adversity,0,0.13027572422649517,0.564312693498452,0.09680854990356602,6.2349643964396275,0.6620289273713637,3.999319004114507,0.34855471201999205,0.04591837696529794
MAC002041,Std,Adversity,0,0.15783724963123608,0.8342264755980862,0.15723027336359366,7.551738437639556,0.9795418579253159,5.251825129144637,0.2084392022200891,0.03604739929840624
MAC000951,Std,Affluent,0,0.24925626384486108,0.9746936026936028,0.21064785569679936,11.930579122895624,0.8270630263590081,3.91612306548501,0.2959314740955862,0.10302903203486416
MAC000337,Std,Adversity,0,0.06269747032233398,0.16954620689655173,0.03904280422521106,3.00448275862069,0.6238849420085443,2.72293030776723,0.3737184435611397,0.008228879013026172
MAC003570,Std,Comfortable,0,0.17341002169769984,0.5337445972495088,0.10182218506210088,8.302552062868369,0.5789827242174532,3.056250040650392,0.3493091582772356,0.030823640822438405
MAC004563,Std,Adversity,1,0.3113506089025237,1.5371945140897758,0.4109591039692445,14.933956360099748,1.249183017614213,5.352817227784192,0.24189034412864957,0.1976265602153031
MAC002292,ToU,Adversity,0,0.045730250976952824,0.21151474926253688,0.04947364752196541,2.1919778761061957,1.111813526691133,4.832363760305554,0.22152242332224487,0.010121461852991776
MAC000208,Std,Adversity,0,0.18260015476188934,0.7461776155717764,0.16240166523029767,8.703718977980536,0.8750903509601927,4.044064184408136,0.2730189223874346,0.046285205899435494
MAC005449,ToU,Adversity,0,0.17027547354357567,0.6353532848175184,0.14228625705239942,8.070798539999998,0.8607759189594453,4.110338007295225,0.2783234203621628,0.10609356852256518
MAC003197,Std,Adversity,0,0.3460705988708514,0.9041090915151515,0.1941806902435328,16.453418183030298,0.7383970061350025,3.4957145734329784,0.3751012965064651,0.13776213161811476
MAC003791,Std,Comfortable,0,0.09908467742775533,0.3885987907258065,0.07419916555150517,4.7405786294354835,0.7020294976779056,3.6249864993265946,0.336051462410387,0.03706776370935315
MAC000131,Std,Affluent,0,0.21415953806443608,0.7470444998763907,0.19145983563872254,10.261206428059332,0.861723911504719,3.5262823637090017,0.3085915746800043,0.06798060372177221
MAC001856,ToU,Affluent,0,0.19835387693126344,0.8280870256329111,0.16984911483217913,9.488462026107598,0.7793347611581918,3.913231537273357,0.3073493617517425,0.08214365728348046
MAC005353,Std,Affluent,1,0.942683655176095,2.5415520996889582,0.5546288070166143,45.161144630326596,0.9973673405682457,4.490144196585515,0.30675845925865597,0.875182713965365
MAC001284,Std,Affluent,0,0.17776816135315923,0.663909092,0.15096961658024988,8.47338545636364,0.7219743430906735,3.348851966983732,0.4215574211781146,0.12651596735088103
MAC004133,Std,Comfortable,0,0.204800975796754,0.714359633211009,0.1598009217340521,9.784601832477062,0.7685505884822393,3.417352332704782,0.32362570911156885,0.08312219144877112
MAC004069,Std,ACORN-U,0,0.10591036182097335,0.29489583333333336,0.06239051037565772,5.054095833333334,0.5474179991745027,2.6573146776693752,0.44049453378784165,0.03574662325751948
MAC003006,Std,Affluent,0,0.027847039658485104,0.2417191413237924,0.04433654069280836,1.325384615563506,1.0939379357145633,6.391376668084057,0.4070903061211507,0.029227973040663918
MAC003092,Std,Comfortable,0,0.2660435399197232,1.0193420239263806,0.2031426844313362,12.555674846319015,0.7507955969536222,3.81690442285431,0.2921409999858702,0.07660080696118049
MAC000471,Std,Adversity,0,0.20252822595684328,0.6577521122535209,0.126681289677387,9.69520845056338,0.6221888763352479,3.215074750361298,0.34085829723240263,0.039585203828830295
MAC005457,Std,Affluent,0,0.14181675072962577,0.6927883201459855,0.14068274619617266,6.780408758394161,0.9652591745685702,4.818967323242027,0.24960929587188457,0.04859758991459552
MAC002798,ToU,Affluent,0,0.12591792475553942,0.4260181541603631,0.08222660994215608,6.014111951437217,0.6249420774796063,3.3765534329990845,0.34256191564157573,0.0385071915698549
MAC004723,Std,Adversity,0,0.1879156209672632,0.5507210298998569,0.10039115189230904,9.007420600572246,0.5721072944119504,3.0660173976213834,0.37280459770316543,0.07255010229039704
MAC004719,ToU,Adversity,0,0.2117124432665421,0.9878659039942937,0.19875332697629983,10.125019969900142,0.9296945646915696,4.809165685786527,0.22624263449719906,0.06786050638308637
